car_id,problem_category
230182,VISIBILITY
282638,POWER TRAIN
279272,STEERING
196817,POWER TRAIN
195070,TIRES
119067,STRUCTURE
98623,ELECTRICAL SYSTEM
295239,ENGINE
159412,EXTERIOR LIGHTING
179558,ELECTRICAL SYSTEM
292433,POWER TRAIN
240857,SERVICE BRAKES
94536,POWER TRAIN
156812,VISIBILITY/WIPER
26890,ENGINE
268012,ELECTRICAL SYSTEM
34924,ENGINE
170475,STRUCTURE
106750,ENGINE
91378,ENGINE
212028,ENGINE
212912,SERVICE BRAKES
67930,POWER TRAIN
270023,ENGINE
128432,VISIBILITY/WIPER
87910,FORWARD COLLISION AVOIDANCE
220013,ELECTRICAL SYSTEM
78359,SERVICE BRAKES
36276,POWER TRAIN
263885,ENGINE
175759,ENGINE
4482,POWER TRAIN
139353,ENGINE
8690,POWER TRAIN
68089,FUEL/PROPULSION SYSTEM
51694,ELECTRICAL SYSTEM
24061,ENGINE
283298,STEERING
192301,FORWARD COLLISION AVOIDANCE
178959,VISIBILITY/WIPER
268821,ELECTRICAL SYSTEM
189616,EXTERIOR LIGHTING
209785,VISIBILITY/WIPER
142716,ENGINE
371,ELECTRICAL SYSTEM
185096,AIR BAGS
160015,VISIBILITY/WIPER
86371,EXTERIOR LIGHTING
218051,ENGINE
233213,AIR BAGS
60715,ELECTRICAL SYSTEM
66007,STEERING
251352,SERVICE BRAKES
253735,LATCHES/LOCKS/LINKAGES
65706,FUEL/PROPULSION SYSTEM
119762,LATCHES/LOCKS/LINKAGES
191861,POWER TRAIN
219571,ELECTRICAL SYSTEM
109707,POWER TRAIN
122445,FORWARD COLLISION AVOIDANCE
8074,ENGINE
91313,SERVICE BRAKES
13500,LATCHES/LOCKS/LINKAGES
289609,ELECTRICAL SYSTEM
177656,ENGINE
25009,EXTERIOR LIGHTING
203939,ENGINE
58583,STEERING
88815,ENGINE
173313,ELECTRICAL SYSTEM
237037,ENGINE
200406,FORWARD COLLISION AVOIDANCE
192592,POWER TRAIN
223683,SERVICE BRAKES
140081,BACK OVER PREVENTION
55780,ENGINE
265854,POWER TRAIN
78722,POWER TRAIN
235745,ENGINE
43591,POWER TRAIN
108259,FUEL SYSTEM
209931,FORWARD COLLISION AVOIDANCE
88382,FUEL/PROPULSION SYSTEM
293954,ELECTRICAL SYSTEM
282893,ELECTRICAL SYSTEM
143617,POWER TRAIN
132764,LATCHES/LOCKS/LINKAGES
296517,SUSPENSION
86221,FUEL SYSTEM
50650,ELECTRICAL SYSTEM
236174,VISIBILITY/WIPER
146056,ENGINE
208208,ELECTRICAL SYSTEM
168511,STRUCTURE
162548,POWER TRAIN
77517,SERVICE BRAKES
231063,STRUCTURE
120942,FUEL SYSTEM
225526,SERVICE BRAKES
231514,FORWARD COLLISION AVOIDANCE
239602,SERVICE BRAKES
4657,FUEL SYSTEM
59099,ENGINE
144515,STEERING
217596,AIR BAGS
13571,POWER TRAIN
255190,FORWARD COLLISION AVOIDANCE
282541,FUEL SYSTEM
212031,STEERING
238722,STEERING
145628,ELECTRICAL SYSTEM
72987,POWER TRAIN
10324,ENGINE
174317,POWER TRAIN
92835,ENGINE
208347,ENGINE AND ENGINE COOLING
50438,ELECTRICAL SYSTEM
206573,VISIBILITY
227165,LATCHES/LOCKS/LINKAGES
223873,ENGINE
203341,EXTERIOR LIGHTING
159462,FORWARD COLLISION AVOIDANCE
260062,SERVICE BRAKES
270397,AIR BAGS
80024,SERVICE BRAKES
186047,FUEL SYSTEM
220802,EXTERIOR LIGHTING
195925,UNKNOWN
252480,AIR BAGS
278047,ELECTRICAL SYSTEM
169812,FUEL SYSTEM
12905,POWER TRAIN
281286,FUEL SYSTEM
270885,SERVICE BRAKES
53202,VISIBILITY/WIPER
268586,STEERING
129181,EXTERIOR LIGHTING
124913,STEERING
287790,ELECTRICAL SYSTEM
186646,STEERING
140997,SERVICE BRAKES
166203,ELECTRICAL SYSTEM
7402,STEERING
275900,ELECTRICAL SYSTEM
84475,BACK OVER PREVENTION
211851,POWER TRAIN
236576,POWER TRAIN
136962,VISIBILITY/WIPER
134025,VEHICLE SPEED CONTROL
295876,POWER TRAIN
63198,POWER TRAIN
200367,POWER TRAIN
292798,LATCHES/LOCKS/LINKAGES
189474,STEERING
64115,POWER TRAIN
50402,ELECTRICAL SYSTEM
151178,STEERING
269854,BACK OVER PREVENTION
158981,POWER TRAIN
244700,TIRES
167228,SUSPENSION
33017,VISIBILITY
266419,VISIBILITY
71179,EQUIPMENT
264700,ELECTRICAL SYSTEM
224161,VISIBILITY/WIPER
66085,ENGINE
299701,ELECTRICAL SYSTEM
254875,ELECTRICAL SYSTEM
270327,STRUCTURE
218673,ENGINE
212750,FORWARD COLLISION AVOIDANCE
289664,SERVICE BRAKES
102114,VEHICLE SPEED CONTROL
212835,LATCHES/LOCKS/LINKAGES
133523,STRUCTURE
58902,STRUCTURE
83265,FORWARD COLLISION AVOIDANCE
193342,VISIBILITY/WIPER
192740,ELECTRICAL SYSTEM
217761,STEERING
22600,STEERING
33334,SERVICE BRAKES
271728,ENGINE
27822,POWER TRAIN
168899,STEERING
71983,POWER TRAIN
175093,ELECTRICAL SYSTEM
8632,VISIBILITY
158064,ELECTRICAL SYSTEM
46569,ENGINE
177590,ENGINE
125511,LATCHES/LOCKS/LINKAGES
11345,FORWARD COLLISION AVOIDANCE
14863,POWER TRAIN
69362,TIRES
264517,POWER TRAIN
262237,SEAT BELTS
252388,SERVICE BRAKES
295351,ENGINE
218068,EQUIPMENT
168718,ELECTRICAL SYSTEM
263873,SERVICE BRAKES
260300,POWER TRAIN
30667,ENGINE
51972,ENGINE
252678,POWER TRAIN
230831,POWER TRAIN
291476,ENGINE
61299,ELECTRICAL SYSTEM
268064,SERVICE BRAKES
227306,ENGINE
124850,AIR BAGS
252277,POWER TRAIN
22052,EXTERIOR LIGHTING
252929,SEAT BELTS
43487,ENGINE
65740,STEERING
162173,EXTERIOR LIGHTING
105186,SERVICE BRAKES
212386,SERVICE BRAKES
56542,SERVICE BRAKES
121030,FUEL/PROPULSION SYSTEM
25475,ELECTRICAL SYSTEM
225974,ENGINE
227606,ENGINE
159775,VISIBILITY/WIPER
103076,ENGINE
168604,ENGINE
52558,STRUCTURE
240453,STEERING
49566,FUEL SYSTEM
31551,UNKNOWN
101926,POWER TRAIN
127486,FORWARD COLLISION AVOIDANCE
139949,SERVICE BRAKES
84124,FUEL SYSTEM
59979,ENGINE
107072,POWER TRAIN
215041,ENGINE AND ENGINE COOLING
175062,POWER TRAIN
250302,ENGINE
233033,POWER TRAIN
204127,ENGINE
88457,POWER TRAIN
124967,FUEL SYSTEM
152884,STRUCTURE
221072,ENGINE
136356,AIR BAGS
238602,POWER TRAIN
52840,ELECTRICAL SYSTEM
148924,SERVICE BRAKES
173248,AIR BAGS
35721,POWER TRAIN
133059,SERVICE BRAKES
285406,VISIBILITY
202571,ELECTRICAL SYSTEM
199615,ELECTRICAL SYSTEM
83837,ENGINE AND ENGINE COOLING
191397,FORWARD COLLISION AVOIDANCE
121476,VEHICLE SPEED CONTROL
8755,LATCHES/LOCKS/LINKAGES
158315,POWER TRAIN
33741,SERVICE BRAKES
163849,ENGINE
144244,STEERING
207009,SUSPENSION
268960,POWER TRAIN
94281,ENGINE
287836,ELECTRICAL SYSTEM
149433,VISIBILITY
198683,FORWARD COLLISION AVOIDANCE
279869,ENGINE
253473,ENGINE
54133,ENGINE
295215,SERVICE BRAKES
65230,SERVICE BRAKES
24363,POWER TRAIN
60605,SUSPENSION
210050,POWER TRAIN
176553,ENGINE
64664,ENGINE
126475,ELECTRICAL SYSTEM
108193,SERVICE BRAKES
169482,SERVICE BRAKES
276804,ENGINE
117460,LATCHES/LOCKS/LINKAGES
66018,POWER TRAIN
212403,POWER TRAIN
146937,ENGINE
159166,AIR BAGS
209731,FUEL/PROPULSION SYSTEM
264771,VISIBILITY/WIPER
147133,POWER TRAIN
276858,ELECTRICAL SYSTEM
108439,VISIBILITY/WIPER
24687,VISIBILITY
74523,AIR BAGS
30534,ENGINE
21870,POWER TRAIN
172276,ENGINE
266160,ELECTRICAL SYSTEM
93712,SERVICE BRAKES
167956,ENGINE
257149,AIR BAGS
39500,ENGINE
22357,LATCHES/LOCKS/LINKAGES
94547,SERVICE BRAKES
257194,POWER TRAIN
180610,TIRES
77688,POWER TRAIN
165527,ENGINE
230323,POWER TRAIN
2969,FUEL SYSTEM
281500,POWER TRAIN
31026,ENGINE
138506,ENGINE
195442,ENGINE
254301,ELECTRICAL SYSTEM
193890,SERVICE BRAKES
233083,POWER TRAIN
103640,VISIBILITY/WIPER
278639,POWER TRAIN
121451,POWER TRAIN
157978,ENGINE
51984,ENGINE
113269,ENGINE
176886,ENGINE
205489,FUEL SYSTEM
211898,POWER TRAIN
237694,ENGINE AND ENGINE COOLING
203978,ENGINE
137034,VEHICLE SPEED CONTROL
223178,LATCHES/LOCKS/LINKAGES
111415,ENGINE
40089,WHEELS
171375,ELECTRICAL SYSTEM
265098,ELECTRICAL SYSTEM
188789,ELECTRICAL SYSTEM
27235,POWER TRAIN
247497,ENGINE
260454,ENGINE
92439,ELECTRICAL SYSTEM
16162,VISIBILITY/WIPER
102692,ELECTRICAL SYSTEM
61396,ENGINE
206851,SEAT BELTS
247623,ENGINE
10659,ENGINE
4802,ELECTRICAL SYSTEM
155688,LATCHES/LOCKS/LINKAGES
42987,FORWARD COLLISION AVOIDANCE
184905,WHEELS
122209,POWER TRAIN
56269,SUSPENSION
221100,POWER TRAIN
179189,ELECTRICAL SYSTEM
201118,AIR BAGS
166152,ELECTRICAL SYSTEM
183116,POWER TRAIN
22078,VEHICLE SPEED CONTROL
294791,ENGINE AND ENGINE COOLING
29351,ELECTRICAL SYSTEM
228390,ELECTRICAL SYSTEM
285295,SERVICE BRAKES
216138,STEERING
289276,ENGINE
71205,STRUCTURE
217343,ELECTRICAL SYSTEM
226270,STEERING
249170,ELECTRICAL SYSTEM
192535,EXTERIOR LIGHTING
118693,VISIBILITY
69487,EQUIPMENT
26392,POWER TRAIN
114534,LATCHES/LOCKS/LINKAGES
182679,STEERING
135072,VEHICLE SPEED CONTROL
8023,EQUIPMENT
177021,POWER TRAIN
199185,SEAT BELTS
101203,STEERING
230576,VISIBILITY/WIPER
127378,POWER TRAIN
21703,POWER TRAIN
55905,POWER TRAIN
250725,POWER TRAIN
193171,STEERING
32005,ELECTRICAL SYSTEM
81933,POWER TRAIN
88450,ELECTRICAL SYSTEM
233537,SERVICE BRAKES
22107,TIRES
153645,ENGINE
254229,ENGINE
107495,SEAT BELTS
102592,POWER TRAIN
104997,POWER TRAIN
162110,ELECTRICAL SYSTEM
7725,POWER TRAIN
85217,FORWARD COLLISION AVOIDANCE
238759,VEHICLE SPEED CONTROL
99671,SERVICE BRAKES
24918,FUEL SYSTEM
141010,ELECTRICAL SYSTEM
143499,FUEL/PROPULSION SYSTEM
35310,ELECTRICAL SYSTEM
164619,ENGINE
36386,ENGINE
4361,ENGINE AND ENGINE COOLING
114569,SERVICE BRAKES
168667,ELECTRICAL SYSTEM
120438,STRUCTURE
36155,ENGINE
221312,STRUCTURE
43972,POWER TRAIN
161148,ELECTRICAL SYSTEM
277309,POWER TRAIN
2673,SEAT BELTS
113021,SERVICE BRAKES
30620,POWER TRAIN
200340,ELECTRICAL SYSTEM
64763,POWER TRAIN
171083,STEERING
188778,STRUCTURE
68882,POWER TRAIN
56604,AIR BAGS
144594,FUEL/PROPULSION SYSTEM
4661,ENGINE
22706,VEHICLE SPEED CONTROL
12819,ELECTRICAL SYSTEM
268562,STRUCTURE
54716,STEERING
39935,SUSPENSION
87496,SERVICE BRAKES
117033,ENGINE
83367,ELECTRICAL SYSTEM
39926,FUEL SYSTEM
252209,TIRES
49039,SERVICE BRAKES
140286,FORWARD COLLISION AVOIDANCE
199000,POWER TRAIN
232418,FUEL/PROPULSION SYSTEM
6801,POWER TRAIN
252503,ELECTRICAL SYSTEM
50284,ENGINE
139126,FUEL/PROPULSION SYSTEM
144617,FUEL SYSTEM
100994,FORWARD COLLISION AVOIDANCE
73554,SERVICE BRAKES
227320,ENGINE
175945,ENGINE
130764,SEATS
85103,ENGINE
120408,POWER TRAIN
128888,VISIBILITY
64203,ENGINE
146913,FUEL SYSTEM
1216,POWER TRAIN
203409,ENGINE
218088,ELECTRICAL SYSTEM
29518,STEERING
133507,STRUCTURE
37282,STEERING
194743,ELECTRICAL SYSTEM
238561,SERVICE BRAKES
105288,SERVICE BRAKES
239598,POWER TRAIN
205846,ENGINE
229972,ENGINE
150249,ELECTRICAL SYSTEM
152218,POWER TRAIN
117639,SERVICE BRAKES
203421,VEHICLE SPEED CONTROL
222044,AIR BAGS
271760,WHEELS
203698,ENGINE
251650,SERVICE BRAKES
230099,EXTERIOR LIGHTING
29241,VISIBILITY
262325,EXTERIOR LIGHTING
154370,FUEL/PROPULSION SYSTEM
262579,ENGINE
61803,POWER TRAIN
8820,STEERING
54042,STEERING
170656,ENGINE
162143,STRUCTURE
57134,LATCHES/LOCKS/LINKAGES
203674,FORWARD COLLISION AVOIDANCE
77827,FORWARD COLLISION AVOIDANCE
269463,ENGINE
150756,ENGINE
299303,VEHICLE SPEED CONTROL
86502,POWER TRAIN
37845,POWER TRAIN
146635,POWER TRAIN
191189,STEERING
286656,FORWARD COLLISION AVOIDANCE
268285,ENGINE
185490,STEERING
29107,POWER TRAIN
234490,ENGINE
267574,POWER TRAIN
170720,SERVICE BRAKES
225519,SERVICE BRAKES
39666,ELECTRICAL SYSTEM
30334,ELECTRICAL SYSTEM
245374,ELECTRICAL SYSTEM
136515,EXTERIOR LIGHTING
8832,POWER TRAIN
112728,ELECTRICAL SYSTEM
88118,POWER TRAIN
54278,STEERING
269304,LATCHES/LOCKS/LINKAGES
218812,STEERING
222275,ENGINE
200613,POWER TRAIN
299139,POWER TRAIN
118481,LATCHES/LOCKS/LINKAGES
44657,ENGINE
11939,AIR BAGS
223164,VISIBILITY
233585,POWER TRAIN
273715,POWER TRAIN
213674,ENGINE
171753,LATCHES/LOCKS/LINKAGES
53380,AIR BAGS
226456,LATCHES/LOCKS/LINKAGES
258595,ELECTRICAL SYSTEM
155032,ENGINE
268553,VEHICLE SPEED CONTROL
113646,FUEL SYSTEM
115940,SEATS
194173,STEERING
167146,ELECTRICAL SYSTEM
143290,STEERING
220278,FUEL SYSTEM
21778,POWER TRAIN
246773,ELECTRICAL SYSTEM
93311,ENGINE
166164,ELECTRICAL SYSTEM
105171,ENGINE
290269,ENGINE
224654,POWER TRAIN
2972,ELECTRICAL SYSTEM
147884,FORWARD COLLISION AVOIDANCE
1020,ENGINE
84352,ENGINE
92535,ENGINE
281813,AIR BAGS
192690,POWER TRAIN
187572,ENGINE AND ENGINE COOLING
10830,STEERING
132984,VISIBILITY/WIPER
254994,VISIBILITY
43686,ENGINE
246929,ENGINE
67597,SEAT BELTS
162337,POWER TRAIN
83395,ENGINE
40471,UNKNOWN
205488,ENGINE
11035,LATCHES/LOCKS/LINKAGES
283739,LATCHES/LOCKS/LINKAGES
3467,SERVICE BRAKES
138125,SERVICE BRAKES
124074,POWER TRAIN
138584,FORWARD COLLISION AVOIDANCE
62359,AIR BAGS
292261,SERVICE BRAKES
212066,ELECTRICAL SYSTEM
139824,TIRES
145230,SERVICE BRAKES
132897,ENGINE
156992,EQUIPMENT
151917,ENGINE
250734,STRUCTURE
199476,ELECTRICAL SYSTEM
208608,SERVICE BRAKES
179695,SERVICE BRAKES
233744,FUEL/PROPULSION SYSTEM
176955,AIR BAGS
15338,STEERING
194978,FORWARD COLLISION AVOIDANCE
153001,ENGINE AND ENGINE COOLING
7880,ENGINE
12222,STEERING
242832,ENGINE
106538,SERVICE BRAKES
52170,SERVICE BRAKES
100968,ENGINE
41265,FUEL SYSTEM
159289,SERVICE BRAKES
120292,BACK OVER PREVENTION
9381,POWER TRAIN
103222,ENGINE
117349,VEHICLE SPEED CONTROL
289946,ENGINE
213950,ENGINE
238643,ELECTRICAL SYSTEM
130433,ELECTRICAL SYSTEM
201302,ELECTRICAL SYSTEM
196572,STEERING
201917,SERVICE BRAKES
52329,POWER TRAIN
104193,ENGINE
219082,STEERING
299389,SERVICE BRAKES
230193,ELECTRICAL SYSTEM
100534,ENGINE
101492,ELECTRICAL SYSTEM
172279,VISIBILITY
72908,AIR BAGS
87826,FUEL/PROPULSION SYSTEM
157901,ENGINE
82366,ELECTRICAL SYSTEM
133065,POWER TRAIN
28425,POWER TRAIN
25325,VISIBILITY/WIPER
172475,VEHICLE SPEED CONTROL
45221,FUEL SYSTEM
185982,STEERING
170361,ENGINE
52844,POWER TRAIN
24885,ENGINE AND ENGINE COOLING
57232,SEATS
21646,STEERING
265726,ENGINE
231522,STEERING
205690,ENGINE
398,SERVICE BRAKES
232437,POWER TRAIN
166599,EQUIPMENT
18774,SERVICE BRAKES
168099,LANE DEPARTURE
295144,ELECTRICAL SYSTEM
162774,VEHICLE SPEED CONTROL
264117,VISIBILITY
253527,FUEL SYSTEM
146088,ENGINE
68755,ENGINE
53793,ELECTRICAL SYSTEM
21091,FORWARD COLLISION AVOIDANCE
63536,POWER TRAIN
110683,STRUCTURE
245980,STEERING
296936,WHEELS
71355,ELECTRICAL SYSTEM
277365,ELECTRICAL SYSTEM
229773,FORWARD COLLISION AVOIDANCE
47605,SERVICE BRAKES
56586,ENGINE
204969,POWER TRAIN
227888,LATCHES/LOCKS/LINKAGES
244910,AIR BAGS
36578,ENGINE
229503,SERVICE BRAKES
273602,SERVICE BRAKES
227194,ENGINE
281221,ENGINE
227838,VEHICLE SPEED CONTROL
179678,SERVICE BRAKES
270627,POWER TRAIN
92996,FORWARD COLLISION AVOIDANCE
4641,ENGINE
70488,LATCHES/LOCKS/LINKAGES
96143,POWER TRAIN
95611,VEHICLE SPEED CONTROL
18947,VISIBILITY
244635,FORWARD COLLISION AVOIDANCE
144878,ENGINE
8411,ENGINE
153563,STEERING
105431,FORWARD COLLISION AVOIDANCE
239619,ENGINE
257343,SUSPENSION
194306,TIRES
60026,POWER TRAIN
253295,FORWARD COLLISION AVOIDANCE
126464,ELECTRICAL SYSTEM
38429,FUEL SYSTEM
200948,FUEL SYSTEM
136697,FORWARD COLLISION AVOIDANCE
256270,AIR BAGS
142193,FUEL SYSTEM
73235,ELECTRICAL SYSTEM
144040,ENGINE
213308,POWER TRAIN
162231,WHEELS
252987,AIR BAGS
205709,EXTERIOR LIGHTING
14283,ENGINE
64186,ELECTRICAL SYSTEM
60321,LATCHES/LOCKS/LINKAGES
211325,AIR BAGS
240089,EXTERIOR LIGHTING
86348,EXTERIOR LIGHTING
284932,POWER TRAIN
236307,VISIBILITY/WIPER
92721,SERVICE BRAKES
193274,POWER TRAIN
297032,LATCHES/LOCKS/LINKAGES
113780,STEERING
134822,POWER TRAIN
85952,STEERING
179445,SERVICE BRAKES
143723,AIR CONDITIONING
231990,ENGINE
159174,EXTERIOR LIGHTING
280131,POWER TRAIN
202985,ENGINE
259575,AIR BAGS
85411,AIR BAGS
234005,ELECTRICAL SYSTEM
162206,POWER TRAIN
283592,FUEL SYSTEM
191524,ENGINE
115552,ENGINE
187521,LATCHES/LOCKS/LINKAGES
182747,FUEL SYSTEM
18994,SERVICE BRAKES
92642,POWER TRAIN
275966,ENGINE
35994,POWER TRAIN
281159,ENGINE
66959,TIRES
94067,FUEL SYSTEM
72633,ELECTRICAL SYSTEM
199776,VEHICLE SPEED CONTROL
44464,SERVICE BRAKES
280915,SEAT BELTS
13064,SERVICE BRAKES
219159,ELECTRICAL SYSTEM
148578,FORWARD COLLISION AVOIDANCE
161663,POWER TRAIN
139329,ENGINE
294046,ENGINE
297232,ENGINE
35270,VISIBILITY/WIPER
56928,SEAT BELTS
78050,POWER TRAIN
164717,SERVICE BRAKES
240792,ELECTRICAL SYSTEM
259591,ENGINE
261002,STRUCTURE
253519,STEERING
64285,STEERING
127476,FUEL SYSTEM
255106,POWER TRAIN
108623,POWER TRAIN
263870,STRUCTURE
236269,SERVICE BRAKES
282236,STRUCTURE
276689,ENGINE
136743,ENGINE
144611,VEHICLE SPEED CONTROL
54071,VISIBILITY/WIPER
67572,STEERING
121774,VEHICLE SPEED CONTROL
127935,ENGINE
78238,VISIBILITY
299273,ENGINE
110463,POWER TRAIN
223037,ELECTRICAL SYSTEM
99116,STEERING
11566,SERVICE BRAKES
105477,VEHICLE SPEED CONTROL
274777,POWER TRAIN
37344,VEHICLE SPEED CONTROL
276649,ENGINE
47577,ENGINE
219408,STRUCTURE
284731,LATCHES/LOCKS/LINKAGES
83325,FUEL SYSTEM
178931,POWER TRAIN
209427,ENGINE
110089,ENGINE
61100,SERVICE BRAKES
185551,ENGINE
251631,ENGINE
194358,ENGINE
155090,POWER TRAIN
197484,SERVICE BRAKES
59411,POWER TRAIN
281226,SERVICE BRAKES
26851,POWER TRAIN
73242,FORWARD COLLISION AVOIDANCE
143170,ELECTRICAL SYSTEM
113064,ELECTRICAL SYSTEM
245491,ENGINE
148619,STRUCTURE
9131,ENGINE
284732,ELECTRICAL SYSTEM
208450,EXTERIOR LIGHTING
161028,VISIBILITY/WIPER
177604,SERVICE BRAKES
39996,ENGINE
46365,POWER TRAIN
150417,POWER TRAIN
251737,VISIBILITY
46104,AIR BAGS
25479,STEERING
255649,ENGINE
290031,LATCHES/LOCKS/LINKAGES
146879,ENGINE
45283,VISIBILITY
197307,FUEL SYSTEM
210082,WHEELS
68160,ENGINE
293341,SERVICE BRAKES
231201,POWER TRAIN
247467,ENGINE
7275,ELECTRICAL SYSTEM
156744,FUEL SYSTEM
30940,POWER TRAIN
44076,ENGINE
28951,ENGINE
247506,FUEL SYSTEM
107194,SERVICE BRAKES
160650,POWER TRAIN
127190,POWER TRAIN
201076,LATCHES/LOCKS/LINKAGES
171782,FUEL SYSTEM
100218,ENGINE
221706,POWER TRAIN
292972,STEERING
271417,AIR BAGS
116595,STEERING
187385,STRUCTURE
175820,POWER TRAIN
174546,BACK OVER PREVENTION
77707,BACK OVER PREVENTION
293722,ENGINE
58461,ELECTRICAL SYSTEM
245235,SEATS
127291,POWER TRAIN
165405,ENGINE
110067,ENGINE
19633,POWER TRAIN
95670,SERVICE BRAKES
188156,ENGINE
141828,ENGINE
187748,POWER TRAIN
47242,ELECTRICAL SYSTEM
173698,FORWARD COLLISION AVOIDANCE
183102,POWER TRAIN
209305,VISIBILITY
64738,FORWARD COLLISION AVOIDANCE
221841,VEHICLE SPEED CONTROL
90962,SEATS
276496,POWER TRAIN
112378,AIR BAGS
3920,POWER TRAIN
249954,FUEL/PROPULSION SYSTEM
21392,VEHICLE SPEED CONTROL
148108,ENGINE
263166,FUEL SYSTEM
118820,LATCHES/LOCKS/LINKAGES
181373,FUEL/PROPULSION SYSTEM
147579,POWER TRAIN
191415,VEHICLE SPEED CONTROL
270965,POWER TRAIN
267993,ENGINE
29979,FUEL SYSTEM
24417,POWER TRAIN
60627,STEERING
257244,ELECTRICAL SYSTEM
137871,FUEL SYSTEM
154067,FUEL SYSTEM
248232,POWER TRAIN
187644,POWER TRAIN
165370,POWER TRAIN
8980,SERVICE BRAKES
293378,SERVICE BRAKES
28719,AIR BAGS
34231,ENGINE
52512,SERVICE BRAKES
189185,VISIBILITY
21295,FORWARD COLLISION AVOIDANCE
218690,FUEL SYSTEM
32157,POWER TRAIN
90325,SERVICE BRAKES
168560,ELECTRICAL SYSTEM
223934,SERVICE BRAKES
269330,BACK OVER PREVENTION
275125,FUEL/PROPULSION SYSTEM
181604,ENGINE
157474,ENGINE
53013,ENGINE
116609,ELECTRICAL SYSTEM
205608,ENGINE
183514,STRUCTURE
217883,ENGINE
243165,STRUCTURE
281362,EXTERIOR LIGHTING
176537,ELECTRICAL SYSTEM
116801,STEERING
127395,ELECTRICAL SYSTEM
127479,FUEL/PROPULSION SYSTEM
18753,POWER TRAIN
82130,SERVICE BRAKES
126715,STEERING
74963,WHEELS
34257,ENGINE
42243,VISIBILITY
23102,ELECTRICAL SYSTEM
122928,STEERING
101852,POWER TRAIN
81335,SERVICE BRAKES
38127,LATCHES/LOCKS/LINKAGES
188123,FUEL/PROPULSION SYSTEM
207968,ENGINE
172483,FUEL SYSTEM
43493,STEERING
87076,POWER TRAIN
230672,ELECTRICAL SYSTEM
104575,ENGINE
13654,ELECTRICAL SYSTEM
292915,AIR BAGS
45466,LATCHES/LOCKS/LINKAGES
129620,AIR BAGS
134422,ENGINE
299128,STEERING
119404,SERVICE BRAKES
298698,ENGINE
153040,VISIBILITY/WIPER
105661,SERVICE BRAKES
22953,SERVICE BRAKES
249024,VEHICLE SPEED CONTROL
269827,ELECTRICAL SYSTEM
45302,ELECTRICAL SYSTEM
259483,STEERING
284070,ELECTRICAL SYSTEM
277337,FUEL/PROPULSION SYSTEM
74707,ELECTRICAL SYSTEM
53514,VEHICLE SPEED CONTROL
133787,LATCHES/LOCKS/LINKAGES
185610,SERVICE BRAKES
145466,FORWARD COLLISION AVOIDANCE
31030,STRUCTURE
170760,POWER TRAIN
25524,EXTERIOR LIGHTING
198011,ENGINE
91620,WHEELS
124079,POWER TRAIN
81097,POWER TRAIN
2122,STEERING
100506,ENGINE
134592,FUEL SYSTEM
62955,ENGINE
281733,VISIBILITY/WIPER
56627,FUEL/PROPULSION SYSTEM
23222,POWER TRAIN
292875,ENGINE
267209,AIR BAGS
39482,STEERING
33436,ENGINE
78276,ENGINE
177252,ENGINE
184411,ELECTRICAL SYSTEM
81399,ENGINE
223297,ELECTRICAL SYSTEM
75449,POWER TRAIN
20801,POWER TRAIN
292833,SERVICE BRAKES
103190,ENGINE
271382,EQUIPMENT
156959,FUEL/PROPULSION SYSTEM
201415,ENGINE
19042,STEERING
161906,STEERING
193530,VISIBILITY/WIPER
118994,SERVICE BRAKES
287771,ENGINE
47591,ENGINE
148874,ELECTRICAL SYSTEM
24295,POWER TRAIN
12116,STEERING
53567,ENGINE
151912,ENGINE
93996,ENGINE
163377,POWER TRAIN
282455,POWER TRAIN
44161,AIR BAGS
89149,ELECTRICAL SYSTEM
249813,LATCHES/LOCKS/LINKAGES
64052,SERVICE BRAKES
259177,ENGINE AND ENGINE COOLING
162054,LATCHES/LOCKS/LINKAGES
160322,ELECTRICAL SYSTEM
211179,STEERING
65770,SERVICE BRAKES
91237,STEERING
276007,FORWARD COLLISION AVOIDANCE
200392,STRUCTURE
114256,ENGINE
172436,POWER TRAIN
256809,ELECTRICAL SYSTEM
218481,ENGINE
189958,ELECTRICAL SYSTEM
17946,ELECTRICAL SYSTEM
19763,ENGINE
276832,AIR BAGS
146251,VISIBILITY
65217,POWER TRAIN
199012,FORWARD COLLISION AVOIDANCE
34834,POWER TRAIN
72774,ENGINE
297481,POWER TRAIN
50423,STEERING
104872,STRUCTURE
131240,ELECTRICAL SYSTEM
250177,SERVICE BRAKES
45673,ENGINE
36630,EQUIPMENT
223127,ELECTRICAL SYSTEM
46419,POWER TRAIN
108052,ENGINE
198523,FUEL/PROPULSION SYSTEM
85008,POWER TRAIN
225712,VEHICLE SPEED CONTROL
125594,AIR BAGS
266970,VISIBILITY
279697,FUEL SYSTEM
80484,STEERING
43438,ENGINE
13371,ELECTRICAL SYSTEM
183698,ELECTRICAL SYSTEM
249917,SEATS
32095,POWER TRAIN
296853,ENGINE
29332,FORWARD COLLISION AVOIDANCE
249976,ELECTRICAL SYSTEM
30783,ENGINE
19486,VISIBILITY
162484,POWER TRAIN
33176,VISIBILITY/WIPER
91134,VEHICLE SPEED CONTROL
78754,ENGINE
183820,STEERING
63717,ENGINE
128872,FUEL SYSTEM
199081,STEERING
281530,AIR BAGS
91026,ELECTRICAL SYSTEM
205491,ENGINE
22751,WHEELS
289950,ELECTRICAL SYSTEM
176598,POWER TRAIN
