index,car_id,problem_category
113828,219572,engine
113829,136810,electrical system
113840,84616,engine
113858,105916,engine and engine cooling
113868,158760,power train
113873,164688,wheels
113875,253826,power train
113878,171980,service brakes
113887,223335,seats
113894,221693,structure
113897,2417,visibility
113903,45117,engine
113910,6201,engine
113917,231866,power train
113922,163696,steering
113928,233316,power train
113931,71677,power train
113932,17727,power train
113940,211022,electrical system
113945,23794,engine
113983,256251,electrical system
113987,175714,suspension
114006,248975,air bags
114021,54291,fuel system
114027,1071,steering
114032,135964,electrical system
114040,169331,air bags
114048,225657,air bags
114050,35132,engine and engine cooling
114059,188106,engine
114068,236096,engine
114071,11417,power train
114090,83183,vehicle speed control
114091,178599,engine
114092,152296,electrical system
114096,117968,steering
114099,247117,fuel system
114111,2992,engine
114128,236244,air bags
114139,267131,tires
114140,191804,electrical system
114146,235517,vehicle speed control
114158,84560,steering
114165,142599,electrical system
114174,64595,engine
114180,81325,back over prevention
114183,119228,electrical system
114205,236452,power train
114209,158394,steering
114210,66765,fuel/propulsion system
114219,136996,power train
114223,296301,electrical system
114224,3130,steering
114225,167341,engine
114231,108160,power train
114234,275048,steering
114246,56421,power train
114249,64887,suspension
114255,32367,power train
114265,271298,structure
114267,219228,steering
114269,252394,engine
114272,119102,structure
114277,22193,steering
114281,216887,structure
114288,22968,power train
114294,271935,power train
114299,292129,electrical system
114311,196077,engine
114321,137740,tires
114334,290361,power train
114342,229233,engine
114343,133282,latches/locks/linkages
114348,8120,power train
114359,177649,engine
114364,68675,engine
114368,15835,power train
114369,87595,steering
114372,180442,steering
114374,91636,electrical system
114375,299668,electrical system
114384,227161,engine
114388,147643,engine
114392,146371,electrical system
114399,245334,structure
114403,269242,steering
114404,177741,engine and engine cooling
114415,174913,suspension
114416,85995,steering
114430,67147,power train
114444,31757,electrical system
114456,235662,engine
114460,90888,air bags
114464,40704,steering
114468,232826,seat belts
114470,212987,engine and engine cooling
114487,202488,electrical system
114501,227202,engine
114502,280348,electrical system
114515,120156,electrical system
114519,50755,power train
114527,222616,engine
114530,260539,vehicle speed control
114567,299941,suspension
114571,251997,service brakes
114578,93172,engine
114587,246793,structure
114589,198825,power train
114604,61129,vehicle speed control
114621,222584,engine and engine cooling
114624,299834,equipment
114626,15237,electrical system
114639,48760,electrical system
114658,165498,electrical system
114666,197787,electrical system
114684,250337,forward collision avoidance
114691,277944,engine and engine cooling
114694,102288,power train
114695,43218,engine
114699,117394,service brakes
114702,212080,engine
114714,104205,electrical system
114716,216611,electrical system
114721,268382,steering
114735,46157,power train
114748,124196,fuel system
114760,133030,engine
114766,252572,service brakes
114773,177394,steering
114785,125002,structure
114795,39520,vehicle speed control
114796,57819,engine
114804,227216,engine
114808,219086,wheels
114820,20456,engine
114821,9366,visibility/wiper
114831,267073,power train
114835,84044,back over prevention
114836,25414,fuel system
114845,264718,vehicle speed control
114857,116343,engine
114871,167767,electrical system
114874,46019,engine
114893,189210,power train
114896,272345,electrical system
114898,259171,steering
114903,156133,power train
114913,167339,engine
114920,298271,steering
114922,112395,steering
114924,209622,engine
114927,139081,power train
114929,176729,power train
114932,8153,electrical system
114933,65890,engine
114949,92311,power train
114957,268144,steering
114958,202225,wheels
114964,191854,visibility/wiper
114971,1642,equipment
114991,201218,latches/locks/linkages
114998,220045,electrical system
115002,241452,engine
115018,111037,electrical system
115019,197560,service brakes
115046,23430,power train
115048,71293,engine
115053,97664,power train
115054,256267,steering
115057,294330,fuel system
115073,125979,steering
115074,53980,steering
115079,122402,steering
115088,294880,visibility/wiper
115108,144538,structure
115117,71225,fuel/propulsion system
115119,296322,visibility/wiper
115127,39606,electrical system
115133,104111,electrical system
115138,76163,electrical system
115142,182482,steering
115151,101415,air bags
115152,57892,seats
115154,184725,engine
115178,104916,air bags
115180,186628,electrical system
115191,193186,power train
115203,242516,forward collision avoidance
115212,200959,steering
115220,78239,exterior lighting
115222,203107,steering
115227,224694,vehicle speed control
115238,176136,structure
115244,5600,engine and engine cooling
115258,287028,power train
115262,149659,air bags
115266,46412,power train
115267,228355,electrical system
115269,14262,steering
115276,108910,suspension
115294,271623,engine and engine cooling
115317,147646,fuel/propulsion system
115325,272685,electrical system
115329,240699,electrical system
115338,20118,structure
115351,3308,visibility/wiper
115359,250406,engine and engine cooling
115366,205970,engine
115373,99176,engine
115383,26577,seat belts
115386,225014,engine
115390,25756,air bags
115403,31008,service brakes
115406,20537,steering
115408,238270,vehicle speed control
115416,183575,electrical system
115417,256481,service brakes
115438,44206,engine and engine cooling
115463,195882,power train
115464,298097,engine
115469,215654,electrical system
115478,213422,electrical system
115493,270921,wheels
115495,19644,structure
115511,249904,visibility
115516,117893,engine
115519,235393,engine
115525,240825,structure
115529,245499,electrical system
115533,16015,fuel/propulsion system
115536,120489,power train
115540,167262,power train
115541,34137,fuel/propulsion system
115553,280687,structure
115561,190260,air bags
115591,89717,engine and engine cooling
115602,142199,power train
115619,273235,engine
115627,139236,electrical system
115635,195014,latches/locks/linkages
115640,141745,electrical system
115642,160240,electrical system
115646,198786,steering
115650,167144,service brakes
115657,171539,steering
115660,68986,suspension
115674,268164,service brakes
115681,47208,power train
115683,271678,electrical system
115686,281421,electrical system
115712,75346,vehicle speed control
115716,200628,steering
115720,242371,engine
115722,71115,suspension
115735,21309,engine
115737,267152,steering
115740,237661,engine and engine cooling
115758,24274,electrical system
115761,191530,visibility
115768,127564,power train
115769,215088,engine and engine cooling
115783,192329,power train
115789,285018,power train
115792,136254,exterior lighting
115810,114764,power train
115812,241047,power train
115814,222428,steering
115826,180005,power train
115833,75196,vehicle speed control
115834,294537,power train
115848,168845,power train
115855,231656,power train
115859,34543,engine
115882,132140,exterior lighting
115888,262049,power train
115900,161993,electrical system
115919,260306,power train
115921,221999,back over prevention
115925,110276,power train
115951,209516,power train
115974,100542,electrical system
115976,93627,engine and engine cooling
115981,128797,power train
115982,152070,engine and engine cooling
116006,110650,seats
116007,69849,service brakes
116014,54172,electrical system
116021,57223,engine
116022,212142,engine
116026,187894,power train
116035,7440,service brakes
116056,52367,fuel/propulsion system
116059,262685,power train
116060,260385,steering
116066,122707,power train
116067,252376,steering
116068,165357,exterior lighting
116086,74902,electrical system
116092,220620,power train
116097,240566,fuel system
116106,57680,engine
116113,4720,electrical system
116116,134220,fuel system
116117,72318,seat belts
116120,217296,engine and engine cooling
116129,147134,exterior lighting
116133,241474,fuel/propulsion system
116135,195671,air bags
116139,270947,electrical system
116141,138904,back over prevention
116154,152468,visibility/wiper
116165,63390,steering
116166,44391,electrical system
116182,158967,electrical system
116194,41120,latches/locks/linkages
116205,191155,engine
116206,241483,power train
116209,49619,engine
116215,257557,power train
116217,87624,electrical system
116225,107899,suspension
116230,181547,air bags
116231,204353,electrical system
116247,252138,power train
116250,263449,engine
116261,14603,vehicle speed control
116269,273879,fuel/propulsion system
116294,240619,power train
116302,150935,electrical system
116312,182971,engine
116315,270959,power train
116325,129785,power train
116327,130727,fuel system
116332,241923,structure
116336,25960,power train
116354,191057,power train
116363,129343,electrical system
116364,296214,lane departure
116366,199879,steering
116376,33701,electrical system
116382,200534,power train
116392,158914,vehicle speed control
116397,15023,service brakes
116423,225475,engine
116431,170249,fuel/propulsion system
116438,21167,power train
116460,216124,wheels
116474,3824,equipment
116479,134057,engine and engine cooling
116482,131053,visibility/wiper
116484,229557,power train
116487,268848,engine
116490,168981,power train
116494,258994,power train
116499,23505,visibility/wiper
116503,75652,engine
116511,90392,engine
116515,115497,engine and engine cooling
116517,126786,suspension
116530,227294,engine
116539,153901,steering
116550,203507,electrical system
116554,267596,steering
116565,122116,engine
116569,109525,engine
116579,158939,vehicle speed control
116580,168646,engine
116581,273973,power train
116592,182976,power train
116595,65748,fuel system
116615,113072,power train
116630,180414,power train
116633,230182,structure
116640,282638,power train
116669,279272,steering
116672,196817,engine
116676,195070,tires
116702,119067,latches/locks/linkages
116711,98623,electrical system
116714,295239,engine
116718,159412,exterior lighting
116723,179558,electrical system
116729,292433,power train
116730,240857,service brakes
116735,94536,electrical system
116738,156812,visibility/wiper
116753,26890,engine
116760,268012,electrical system
116789,34924,electrical system
116799,170475,electrical system
116802,106750,engine
116823,91378,engine
116849,212028,engine and engine cooling
116861,212912,service brakes
116866,67930,service brakes
116867,270023,engine
116884,128432,visibility/wiper
116885,87910,forward collision avoidance
116888,220013,electrical system
116890,78359,electrical system
116899,36276,power train
116901,263885,engine
116910,175759,engine and engine cooling
116915,4482,power train
116917,139353,engine
116919,8690,suspension
116959,68089,fuel/propulsion system
116979,51694,electrical system
116982,24061,engine
116987,283298,steering
116993,192301,vehicle speed control
116994,178959,visibility/wiper
117001,268821,electrical system
117005,189616,exterior lighting
117008,209785,visibility/wiper
117031,142716,back over prevention
117038,371,electrical system
117051,185096,air bags
117056,160015,structure
117064,86371,service brakes
117067,218051,electrical system
117071,233213,air bags
117074,60715,fuel/propulsion system
117077,66007,steering
117106,251352,electrical system
117118,253735,latches/locks/linkages
117124,65706,fuel system
117129,119762,structure
117137,191861,engine
117151,219571,electrical system
117159,109707,electrical system
117175,122445,forward collision avoidance
117178,8074,engine
117189,91313,back over prevention
117190,13500,latches/locks/linkages
117192,289609,electrical system
117197,177656,electrical system
117230,25009,exterior lighting
117239,203939,steering
117242,58583,steering
117252,88815,engine
117267,173313,electrical system
117292,237037,power train
117297,200406,power train
117303,192592,electrical system
117304,223683,vehicle speed control
117340,140081,electrical system
117348,55780,electrical system
117356,265854,power train
117381,78722,service brakes
117385,235745,power train
117388,43591,power train
117397,108259,fuel/propulsion system
117400,209931,forward collision avoidance
117419,88382,fuel/propulsion system
117423,293954,electrical system
117436,282893,electrical system
117444,143617,power train
117453,132764,exterior lighting
117464,296517,engine and engine cooling
117473,86221,fuel system
117480,50650,vehicle speed control
117484,236174,electrical system
117501,146056,engine
117522,208208,electrical system
117524,168511,structure
117525,162548,power train
117539,77517,service brakes
117541,231063,structure
117551,120942,fuel/propulsion system
117556,225526,service brakes
117564,231514,service brakes
117575,239602,service brakes
117593,4657,fuel/propulsion system
117594,59099,electrical system
117617,144515,steering
117623,217596,steering
117633,13571,power train
117634,255190,forward collision avoidance
117641,282541,fuel system
117649,212031,steering
117671,238722,steering
117672,145628,power train
117689,72987,structure
117692,10324,engine
117714,174317,power train
117738,92835,power train
117747,208347,engine
117750,50438,electrical system
117753,206573,visibility/wiper
117757,227165,structure
117759,223873,engine
117762,203341,exterior lighting
117768,159462,electrical system
117775,260062,service brakes
117779,270397,air bags
117784,80024,electrical system
117805,186047,fuel system
117808,220802,engine and engine cooling
117810,195925,service brakes
117812,252480,air bags
117813,278047,electrical system
117822,169812,fuel system
117826,12905,power train
117829,281286,fuel/propulsion system
117833,270885,power train
117834,53202,visibility/wiper
117839,268586,steering
117848,129181,exterior lighting
117860,124913,steering
117868,287790,electrical system
117902,186646,steering
117907,140997,service brakes
117912,166203,power train
117946,7402,steering
117950,275900,electrical system
117956,84475,service brakes
117957,211851,engine and engine cooling
117965,236576,power train
117995,136962,visibility/wiper
117997,134025,electrical system
117998,295876,power train
118017,63198,electrical system
118028,200367,power train
118049,292798,latches/locks/linkages
118059,189474,steering
118064,64115,power train
118075,50402,electrical system
118078,151178,steering
118079,269854,back over prevention
118081,158981,power train
118092,244700,tires
118098,167228,suspension
118104,33017,visibility
118107,266419,visibility/wiper
118111,71179,electrical system
118116,264700,vehicle speed control
118132,224161,visibility/wiper
118136,66085,engine
118137,299701,electrical system
118147,254875,electrical system
118155,270327,structure
118162,218673,engine
118166,212750,back over prevention
118173,289664,service brakes
118174,102114,vehicle speed control
118177,212835,latches/locks/linkages
118181,133523,structure
118192,58902,visibility
118212,83265,electrical system
118214,193342,visibility/wiper
118228,192740,electrical system
118236,217761,steering
118241,22600,steering
118246,33334,service brakes
118254,271728,engine
118258,27822,steering
118269,168899,electrical system
118271,71983,power train
118273,175093,electrical system
118276,8632,visibility/wiper
118282,158064,electrical system
118291,46569,engine and engine cooling
118296,177590,engine
118297,125511,structure
118305,11345,forward collision avoidance
118308,14863,electrical system
118311,69362,tires
118312,264517,service brakes
118324,262237,seat belts
118335,252388,service brakes
118350,295351,engine
118351,218068,equipment
118366,168718,vehicle speed control
118368,263873,service brakes
118377,260300,suspension
118384,30667,electrical system
118389,51972,power train
118392,252678,engine
118396,230831,power train
118397,291476,engine
118398,61299,electrical system
118417,268064,service brakes
118428,227306,power train
118436,124850,steering
118440,252277,power train
118444,22052,exterior lighting
118451,252929,seat belts
118462,43487,steering
118476,65740,steering
118479,162173,electrical system
118482,105186,service brakes
118491,212386,service brakes
118497,56542,service brakes
118507,121030,engine and engine cooling
118513,25475,electrical system
118514,225974,power train
118532,227606,engine
118538,159775,visibility/wiper
118550,103076,engine and engine cooling
118567,168604,electrical system
118570,52558,structure
118571,240453,steering
118579,49566,fuel/propulsion system
118585,31551,engine
118593,101926,engine
118596,127486,air bags
118601,139949,service brakes
118605,84124,fuel system
118611,59979,engine
118617,107072,power train
118636,215041,engine and engine cooling
118639,175062,vehicle speed control
118656,250302,engine and engine cooling
118668,233033,power train
118672,204127,engine
118673,88457,vehicle speed control
118681,124967,fuel system
118684,152884,structure
118687,221072,engine
118703,136356,air bags
118708,238602,power train
118728,52840,electrical system
118734,148924,service brakes
118737,173248,air bags
118741,35721,engine
118745,133059,power train
118751,285406,visibility
118753,202571,electrical system
118760,199615,electrical system
118764,83837,electrical system
118780,191397,forward collision avoidance
118788,121476,service brakes
118795,8755,electrical system
118798,158315,power train
118805,33741,service brakes
118822,163849,vehicle speed control
118828,144244,steering
118840,207009,steering
118844,268960,power train
118857,94281,power train
118864,287836,electrical system
118890,149433,visibility/wiper
118902,198683,forward collision avoidance
118906,279869,vehicle speed control
118910,253473,electrical system
118914,54133,engine
118919,295215,service brakes
118924,65230,power train
118925,24363,power train
118935,60605,suspension
118949,210050,power train
118959,176553,vehicle speed control
118970,64664,power train
118988,126475,engine
119000,108193,service brakes
119014,169482,electrical system
119019,276804,engine
119023,117460,structure
119024,66018,power train
119027,212403,vehicle speed control
119034,146937,engine
119035,159166,air bags
119052,209731,fuel/propulsion system
119060,264771,visibility
119062,147133,forward collision avoidance
119064,276858,electrical system
119067,108439,electrical system
119082,24687,visibility/wiper
119095,74523,air bags
119112,30534,engine
119115,21870,structure
119117,172276,engine
119142,266160,electrical system
119159,93712,service brakes
119164,167956,engine
119165,257149,air bags
119174,39500,engine
119181,22357,structure
119182,94547,service brakes
119184,257194,power train
119187,180610,wheels
119189,77688,power train
119193,165527,engine
119207,230323,power train
119214,2969,fuel system
119245,281500,power train
119287,31026,engine and engine cooling
119293,138506,power train
119300,195442,electrical system
119302,254301,electrical system
119317,193890,service brakes
119320,233083,power train
119326,103640,visibility/wiper
119331,278639,power train
119332,121451,power train
119333,157978,engine
119344,51984,engine
119367,113269,suspension
119371,176886,engine
119373,205489,fuel/propulsion system
119384,211898,power train
119400,237694,engine and engine cooling
119428,203978,engine
119435,137034,vehicle speed control
119440,223178,electrical system
119443,111415,service brakes
119444,40089,wheels
119445,171375,suspension
119457,265098,electrical system
119461,188789,electrical system
119469,27235,power train
119470,247497,engine
119471,260454,power train
119474,92439,electrical system
119480,16162,electrical system
119482,102692,electrical system
119492,61396,engine
119502,206851,seat belts
119506,247623,power train
119517,10659,engine and engine cooling
119520,4802,power train
119521,155688,structure
119523,42987,forward collision avoidance
119531,184905,wheels
119536,122209,fuel/propulsion system
119537,56269,suspension
119541,221100,power train
119543,179189,electrical system
119550,201118,air bags
119559,166152,electrical system
119566,183116,engine
119568,22078,vehicle speed control
119573,294791,engine
119583,29351,electrical system
119602,228390,electrical system
119607,285295,service brakes
119619,216138,steering
119621,289276,electrical system
119626,71205,structure
119633,217343,electrical system
119636,226270,steering
119666,249170,power train
119673,192535,exterior lighting
119678,118693,visibility
119679,69487,electrical system
119684,26392,electrical system
119686,114534,structure
119689,182679,steering
119695,135072,vehicle speed control
119696,8023,equipment
119710,177021,power train
119718,199185,seat belts
119722,101203,steering
119727,230576,visibility/wiper
119741,127378,power train
119744,21703,power train
119748,55905,power train
119749,250725,power train
119750,193171,steering
119756,32005,power train
119757,81933,engine
119761,88450,electrical system
119777,233537,service brakes
119781,22107,structure
119793,153645,engine and engine cooling
119799,254229,power train
119818,107495,seat belts
119827,102592,service brakes
119835,104997,power train
119842,162110,back over prevention
119846,7725,power train
119876,85217,forward collision avoidance
119891,238759,service brakes
119899,99671,service brakes
119907,24918,fuel system
119913,141010,electrical system
119914,143499,electrical system
119915,35310,steering
119918,164619,engine
119928,36386,engine and engine cooling
119929,4361,engine
119930,114569,vehicle speed control
119934,168667,electrical system
119936,120438,structure
119944,36155,power train
119964,221312,structure
119965,43972,power train
119973,161148,electrical system
119977,277309,power train
119982,2673,seat belts
119987,113021,service brakes
120000,30620,power train
120002,200340,electrical system
120005,64763,power train
120006,171083,steering
120016,188778,visibility/wiper
120018,68882,electrical system
120031,56604,air bags
120035,144594,electrical system
120041,4661,engine
120042,22706,structure
120044,12819,electrical system
120045,268562,structure
120048,54716,steering
120063,39935,suspension
120091,87496,forward collision avoidance
120102,117033,power train
120106,83367,electrical system
120136,39926,engine and engine cooling
120138,252209,wheels
120139,49039,electrical system
120145,140286,back over prevention
120154,199000,power train
120161,232418,engine
120162,6801,power train
120171,252503,electrical system
120173,50284,engine
120174,139126,fuel/propulsion system
120178,144617,engine
120193,100994,service brakes
120198,73554,service brakes
120202,227320,engine
120203,175945,engine
120211,130764,seats
120223,85103,engine
120227,120408,electrical system
120233,128888,visibility/wiper
120246,64203,engine
120247,146913,fuel/propulsion system
120253,1216,power train
120255,203409,engine
120256,218088,electrical system
120258,29518,steering
120267,133507,structure
120278,37282,steering
120282,194743,electrical system
120283,238561,service brakes
120296,105288,service brakes
120303,239598,power train
120309,205846,engine and engine cooling
120310,229972,engine and engine cooling
120311,150249,electrical system
120329,152218,power train
120331,117639,service brakes
120347,203421,service brakes
120349,222044,air bags
120351,271760,wheels
120357,203698,engine
120360,251650,service brakes
120362,230099,electrical system
120363,29241,back over prevention
120402,262325,electrical system
120422,154370,fuel/propulsion system
120429,262579,fuel/propulsion system
120433,61803,power train
120436,8820,steering
120437,54042,steering
120454,170656,lane departure
120462,162143,visibility/wiper
120471,57134,electrical system
120475,203674,forward collision avoidance
120479,77827,forward collision avoidance
120498,269463,engine
120510,150756,engine
120512,299303,forward collision avoidance
120532,86502,power train
120548,37845,power train
120551,146635,engine
120558,191189,steering
120564,286656,electrical system
120575,268285,service brakes
120576,185490,steering
120589,29107,vehicle speed control
120595,234490,engine
120608,267574,engine
120609,170720,service brakes
120622,225519,forward collision avoidance
120627,39666,electrical system
120650,30334,electrical system
120656,245374,electrical system
120681,136515,electrical system
120688,8832,electrical system
120691,112728,electrical system
120743,88118,power train
120744,54278,steering
120751,269304,structure
120753,218812,steering
120757,222275,engine
120759,200613,power train
120768,299139,power train
120779,118481,latches/locks/linkages
120782,44657,engine
120783,11939,electrical system
120787,223164,structure
120791,233585,power train
120800,273715,electrical system
120821,213674,engine and engine cooling
120827,171753,latches/locks/linkages
120828,53380,air bags
120837,226456,electrical system
120841,258595,engine
120843,155032,electrical system
120858,268553,vehicle speed control
120870,113646,fuel system
120875,115940,air bags
120876,194173,steering
120877,167146,power train
120878,143290,steering
120881,220278,fuel system
120895,21778,steering
120897,246773,power train
120905,93311,engine
120906,166164,suspension
120909,105171,engine
120910,290269,service brakes
120922,224654,power train
120944,2972,electrical system
120946,147884,forward collision avoidance
120948,1020,engine
120949,84352,engine
120969,92535,engine
120980,281813,air bags
120982,192690,power train
121003,187572,engine
121004,10830,steering
121019,132984,visibility/wiper
121021,254994,visibility/wiper
121028,43686,engine
121030,246929,engine
121050,67597,seat belts
121051,162337,power train
121056,83395,steering
121064,40471,electrical system
121073,205488,engine
121075,11035,structure
121081,283739,structure
121082,3467,power train
121092,138125,electrical system
121102,124074,power train
121108,138584,service brakes
121130,62359,air bags
121132,292261,electrical system
121134,212066,electrical system
121135,139824,wheels
121138,145230,service brakes
121144,132897,engine
121145,156992,electrical system
121151,151917,engine
121160,250734,visibility
121161,199476,electrical system
121181,208608,electrical system
121182,179695,service brakes
121184,233744,engine
121224,176955,air bags
121236,15338,steering
121249,194978,service brakes
121253,153001,electrical system
121265,7880,steering
121269,12222,lane departure
121271,242832,engine
121276,106538,service brakes
121284,52170,service brakes
121295,100968,engine and engine cooling
121307,41265,fuel system
121317,159289,service brakes
121327,120292,back over prevention
121367,9381,power train
121372,103222,engine
121376,117349,vehicle speed control
121377,289946,engine and engine cooling
121391,213950,engine
121399,238643,electrical system
121414,130433,electrical system
121435,201302,electrical system
121437,196572,steering
121439,201917,service brakes
121441,52329,electrical system
121457,104193,electrical system
121461,219082,steering
121504,299389,service brakes
121506,230193,electrical system
121531,100534,engine
121533,101492,electrical system
121535,172279,visibility
121537,72908,air bags
121545,87826,fuel system
121554,157901,vehicle speed control
121559,82366,electrical system
121561,133065,power train
121588,28425,power train
121589,25325,electrical system
121597,172475,vehicle speed control
121601,45221,fuel/propulsion system
121611,185982,steering
121619,170361,power train
121623,52844,power train
121624,24885,electrical system
121627,57232,seats
121646,21646,steering
121651,265726,engine
121652,231522,steering
121655,205690,electrical system
121658,398,electrical system
121674,232437,power train
121682,166599,electrical system
121683,18774,electrical system
121689,168099,lane departure
121692,295144,electrical system
121695,162774,vehicle speed control
121731,264117,visibility/wiper
121732,253527,fuel system
121741,146088,power train
121764,68755,engine and engine cooling
121783,53793,electrical system
121784,21091,service brakes
121793,63536,power train
121797,110683,structure
121802,245980,steering
121816,296936,wheels
121820,71355,electrical system
121825,277365,electrical system
121828,229773,vehicle speed control
121831,47605,service brakes
121834,56586,engine
121835,204969,power train
121853,227888,latches/locks/linkages
121868,244910,air bags
121886,36578,engine
121897,229503,service brakes
121918,273602,service brakes
121925,227194,engine
121945,281221,power train
121946,227838,vehicle speed control
121950,179678,service brakes
121953,270627,power train
121957,92996,service brakes
121982,4641,vehicle speed control
121983,70488,structure
121987,96143,electrical system
121990,95611,vehicle speed control
121992,18947,electrical system
121998,244635,electrical system
122003,144878,vehicle speed control
122012,8411,vehicle speed control
122017,153563,steering
122019,105431,lane departure
122020,239619,engine and engine cooling
122022,257343,steering
122029,194306,tires
122033,60026,power train
122034,253295,forward collision avoidance
122042,126464,electrical system
122049,38429,fuel/propulsion system
122071,200948,fuel/propulsion system
122083,136697,air bags
122092,256270,electrical system
122102,142193,fuel/propulsion system
122107,73235,forward collision avoidance
122122,144040,electrical system
122126,213308,power train
122134,162231,wheels
122141,252987,electrical system
122146,205709,exterior lighting
122157,14283,engine
122164,64186,power train
122170,60321,latches/locks/linkages
122174,211325,air bags
122181,240089,exterior lighting
122184,86348,exterior lighting
122195,284932,power train
122197,236307,visibility
122211,92721,service brakes
122217,193274,power train
122247,297032,latches/locks/linkages
122250,113780,steering
122259,134822,power train
122263,85952,steering
122266,179445,power train
122272,143723,power train
122290,231990,power train
122292,159174,exterior lighting
122296,280131,power train
122297,202985,engine
122320,259575,air bags
122324,85411,air bags
122334,234005,electrical system
122336,162206,structure
122338,283592,fuel/propulsion system
122343,191524,fuel system
122354,115552,latches/locks/linkages
122368,187521,electrical system
122377,182747,equipment
122383,18994,power train
122398,92642,power train
122399,275966,electrical system
122400,35994,power train
122402,281159,engine and engine cooling
122420,66959,tires
122423,94067,fuel system
122425,72633,exterior lighting
122433,199776,vehicle speed control
122470,44464,service brakes
122473,280915,seat belts
122478,13064,forward collision avoidance
122484,219159,electrical system
122492,148578,back over prevention
122512,161663,fuel/propulsion system
122520,139329,electrical system
122532,294046,engine
122533,297232,engine
122534,35270,visibility/wiper
122537,56928,seat belts
122550,78050,electrical system
122555,164717,service brakes
122559,240792,electrical system
122562,259591,engine
122570,261002,structure
122582,253519,steering
122593,64285,steering
122601,127476,fuel/propulsion system
122602,255106,power train
122606,108623,power train
122609,263870,visibility
122619,236269,service brakes
122622,282236,structure
122637,276689,engine
122649,136743,engine and engine cooling
122653,144611,vehicle speed control
122657,54071,visibility
122664,67572,steering
122670,121774,vehicle speed control
122677,127935,fuel/propulsion system
122678,78238,electrical system
122687,299273,engine
122696,110463,power train
122697,223037,electrical system
122698,99116,steering
122704,11566,service brakes
122708,105477,forward collision avoidance
122710,274777,power train
122717,37344,vehicle speed control
122725,276649,electrical system
122726,47577,engine
122736,219408,structure
122742,284731,structure
122745,83325,fuel/propulsion system
122747,178931,power train
122756,209427,engine
122768,110089,power train
122771,61100,service brakes
122777,185551,engine and engine cooling
122779,251631,engine and engine cooling
122788,194358,engine and engine cooling
122793,155090,power train
122797,197484,service brakes
122802,59411,power train
122808,281226,service brakes
122809,26851,power train
122822,73242,service brakes
122824,143170,electrical system
122825,113064,electrical system
122829,245491,steering
122834,148619,visibility/wiper
122838,9131,power train
122846,284732,steering
122866,208450,exterior lighting
122874,161028,visibility/wiper
122881,177604,power train
122898,39996,engine
122912,46365,engine
122934,150417,electrical system
122937,251737,visibility
122959,46104,air bags
122964,25479,steering
122988,255649,engine
123001,290031,structure
123027,146879,power train
123042,45283,back over prevention
123053,197307,fuel/propulsion system
123058,210082,wheels
123103,68160,steering
123104,293341,seats
123106,231201,electrical system
123125,247467,engine
123126,7275,electrical system
123128,156744,fuel/propulsion system
123129,30940,power train
123140,44076,power train
123150,28951,engine
123152,247506,fuel/propulsion system
123168,107194,steering
123170,160650,power train
123186,127190,electrical system
123194,201076,structure
123204,171782,power train
123205,100218,engine
123224,221706,power train
123250,292972,steering
123254,271417,air bags
123264,116595,air bags
123268,187385,structure
123273,175820,power train
123291,174546,back over prevention
123293,77707,engine
123316,293722,power train
123331,58461,electrical system
123337,245235,seats
123347,127291,service brakes
123370,165405,electrical system
123374,110067,engine
123379,19633,power train
123384,95670,service brakes
123395,188156,engine and engine cooling
123402,141828,power train
123406,187748,power train
123422,47242,power train
123425,173698,lane departure
123434,183102,power train
123437,209305,visibility/wiper
123440,64738,forward collision avoidance
123443,221841,electrical system
123446,90962,structure
123458,276496,power train
123468,112378,electrical system
123473,3920,steering
123484,249954,fuel/propulsion system
123491,21392,vehicle speed control
123495,148108,steering
123499,263166,fuel/propulsion system
123503,118820,electrical system
123505,181373,electrical system
123517,147579,power train
123522,191415,forward collision avoidance
123523,270965,service brakes
123524,267993,engine
123544,29979,fuel/propulsion system
123550,24417,power train
123556,60627,steering
123573,257244,electrical system
123578,137871,fuel system
123581,154067,fuel system
123592,248232,power train
123595,187644,steering
123602,165370,power train
123606,8980,service brakes
123667,293378,service brakes
123672,28719,steering
123680,34231,power train
123685,52512,service brakes
123691,189185,back over prevention
123694,21295,service brakes
123698,218690,fuel system
123699,32157,power train
123702,90325,air bags
123705,168560,electrical system
123713,223934,service brakes
123719,269330,back over prevention
123734,275125,engine
123771,181604,fuel/propulsion system
123776,157474,engine
123784,53013,engine
123785,116609,electrical system
123799,205608,engine
123821,183514,visibility
123824,217883,engine
123827,243165,structure
123846,281362,electrical system
123852,176537,electrical system
123870,116801,steering
123880,127395,electrical system
123900,127479,engine
123937,18753,seat belts
123941,82130,electrical system
123956,126715,steering
123985,74963,steering
124002,34257,power train
124010,42243,visibility
124013,23102,electrical system
124015,122928,steering
124028,101852,power train
124033,81335,service brakes
124037,38127,electrical system
124038,188123,fuel/propulsion system
124039,207968,engine
124044,172483,fuel system
124052,43493,steering
124081,87076,suspension
124088,230672,electrical system
124107,104575,power train
124109,13654,electrical system
124121,292915,air bags
124127,45466,structure
124129,129620,air bags
124138,134422,engine
124147,299128,steering
124151,119404,service brakes
124157,298698,engine
124175,153040,visibility/wiper
124187,105661,service brakes
124194,22953,service brakes
124204,249024,forward collision avoidance
124212,269827,electrical system
124215,45302,electrical system
124218,259483,steering
124224,284070,electrical system
124236,277337,engine
124242,74707,electrical system
