index,car_id,problem_category
132777,64009,service brakes
132778,59455,power train
132779,145126,engine
132780,159339,electrical system
132781,8471,engine
132782,261230,electrical system
132783,34529,vehicle speed control
132784,214752,service brakes
132785,7569,electrical system
132786,192449,electrical system
132787,12520,structure
132788,210772,electrical system
132789,279950,electrical system
132790,58508,power train
132791,206513,suspension
132792,164002,electrical system
132793,231309,suspension
132794,40079,power train
132795,114595,service brakes
132796,29146,power train
132797,265664,engine and engine cooling
132798,88902,power train
132799,283097,air bags
132800,206338,service brakes
132801,252670,power train
132802,263914,power train
132803,215295,engine
132804,28144,power train
132805,201041,air bags
132806,189219,steering
132807,21170,air bags
132808,114863,steering
132809,216604,fuel/propulsion system
132810,124523,steering
132811,142108,fuel/propulsion system
132812,172964,electrical system
132813,141560,air bags
132814,135528,fuel/propulsion system
132815,184215,suspension
132816,54193,electrical system
132817,25962,power train
132818,225804,fuel/propulsion system
132819,74519,electrical system
132820,206905,forward collision avoidance
132821,51906,service brakes
132822,276132,steering
132823,225467,electrical system
132824,82730,power train
132825,21820,steering
132826,209617,service brakes
132827,147090,electrical system
132828,149325,forward collision avoidance
132829,252856,power train
132830,119500,service brakes
132831,152723,steering
132832,296015,seat belts
132833,234964,engine
132834,38069,visibility/wiper
132835,274576,equipment
132836,216333,engine
132837,125161,steering
132838,174249,fuel system
132839,251848,forward collision avoidance
132840,142230,power train
132841,108689,engine
132842,123683,electrical system
132843,4322,electrical system
132844,176609,fuel system
132845,195807,power train
132846,32987,engine
132847,57083,fuel/propulsion system
132848,178890,power train
132849,12242,power train
132850,160513,air bags
132851,65635,engine
132852,150152,power train
132853,63865,tires
132854,114491,power train
132855,70656,power train
132856,189837,power train
132857,258282,power train
132858,242625,visibility/wiper
132859,85209,air bags
132860,151824,service brakes
132861,170193,engine
132862,89800,steering
132863,130453,electrical system
132864,76950,steering
132865,278674,steering
132866,91544,air bags
132867,295015,power train
132868,87948,fuel system
132869,299482,steering
132870,172370,power train
132871,176391,power train
132872,263935,engine
132873,162679,service brakes
132874,79079,engine
132875,113353,power train
132876,130579,electrical system
132877,16352,suspension
132878,2462,engine
132879,292389,vehicle speed control
132880,290741,power train
132881,222444,structure
132882,4357,engine
132883,117057,power train
132884,77848,air bags
132885,93755,power train
132886,8830,structure
132887,192658,tires
132888,169450,visibility
132889,185010,engine
132890,174082,engine
132891,24930,air bags
132892,203550,electrical system
132893,283523,electrical system
132894,222181,latches/locks/linkages
132895,198528,engine and engine cooling
132896,184414,power train
132897,33793,power train
132898,210109,engine
132899,284559,structure
132900,12231,wheels
132901,287127,electrical system
132902,22557,electrical system
132903,88233,service brakes
132904,17807,service brakes
132905,84396,electrical system
132906,277946,tires
132907,96455,power train
132908,279283,power train
132909,217352,power train
132910,204878,power train
132911,104029,visibility/wiper
132912,34484,electrical system
132913,224042,engine
132914,215807,power train
132915,106633,steering
132916,36935,electrical system
132917,222640,power train
132918,8029,forward collision avoidance
132919,84898,electrical system
132920,82918,air bags
132921,184369,seats
132922,91913,service brakes
132923,14632,steering
132924,244191,steering
132925,69107,vehicle speed control
132926,130871,electrical system
132927,201158,electrical system
132928,34134,electrical system
132929,198323,wheels
132930,25110,engine
132931,49770,vehicle speed control
132932,164518,power train
132933,28832,engine
132934,119271,power train
132935,244898,steering
132936,253730,service brakes
132937,213693,service brakes
132938,190763,seats
132939,167571,engine and engine cooling
132940,69569,tires
132941,134909,electrical system
132942,208860,visibility
132943,133421,fuel/propulsion system
132944,6184,wheels
132945,25368,power train
132946,217787,engine
132947,81303,visibility
132948,88407,service brakes
132949,95615,electrical system
132950,168828,vehicle speed control
132951,133950,steering
132952,265254,structure
132953,43976,electrical system
132954,194376,power train
132955,118837,electrical system
132956,55467,electrical system
132957,63509,structure
132958,215164,power train
132959,203288,exterior lighting
132960,238971,power train
132961,211342,engine
132962,1137,electrical system
132963,258995,power train
132964,139287,electrical system
132965,41324,electrical system
132966,16329,engine
132967,199262,seat belts
132968,51544,fuel/propulsion system
132969,176894,latches/locks/linkages
132970,17213,suspension
132971,37930,electrical system
132972,169246,engine
132973,30755,power train
132974,120416,structure
132975,10119,forward collision avoidance
132976,23845,power train
132977,66552,power train
132978,165574,fuel/propulsion system
132979,74997,structure
132980,239386,electrical system
132981,177115,electrical system
132982,208462,visibility/wiper
132983,109419,service brakes
132984,234782,suspension
132985,15785,visibility/wiper
132986,23897,suspension
132987,30440,engine
132988,239291,engine
132989,4075,power train
132990,182066,electrical system
132991,202389,electrical system
132992,268031,suspension
132993,159415,vehicle speed control
132994,202584,power train
132995,278613,power train
132996,255662,power train
132997,213593,steering
132998,15390,service brakes
132999,138549,steering
133000,132830,structure
133001,38414,power train
133002,64229,power train
133003,84480,engine
133004,75353,vehicle speed control
133005,279170,air bags
133006,267673,fuel system
133007,99486,service brakes
133008,98256,visibility/wiper
133009,293517,wheels
133010,275191,vehicle speed control
133011,80197,wheels
133012,103868,electrical system
133013,162819,engine
133014,244072,structure
133015,230623,vehicle speed control
133016,177665,suspension
133017,289666,engine
133018,209833,engine
133019,157503,visibility
133020,88817,structure
133021,185049,power train
133022,108152,service brakes
133023,254542,back over prevention
133024,15935,wheels
133025,225085,electrical system
133026,125383,exterior lighting
133027,299283,steering
133028,28953,forward collision avoidance
133029,205367,electrical system
133030,258923,forward collision avoidance
133031,121481,tires
133032,72802,steering
133033,13204,suspension
133034,146809,electrical system
133035,75965,engine
133036,151325,electrical system
133037,112952,steering
133038,165150,engine
133039,4729,power train
133040,272038,engine
133041,83172,power train
133042,24203,electrical system
133043,231952,suspension
133044,245672,forward collision avoidance
133045,254155,engine
133046,33381,power train
133047,213967,electrical system
133048,204402,engine
133049,229823,electrical system
133050,275285,engine
133051,89895,steering
133052,95883,seats
133053,14951,structure
133054,291179,engine
133055,273459,steering
133056,186914,air bags
133057,74282,engine
133058,87255,power train
133059,1272,exterior lighting
133060,196065,electrical system
133061,248401,engine and engine cooling
133062,263741,engine
133063,36078,service brakes
133064,138602,engine
133065,217077,service brakes
133066,283652,engine
133067,100226,vehicle speed control
133068,60136,steering
133069,78414,engine and engine cooling
133070,264622,electrical system
133071,184550,fuel/propulsion system
133072,151881,power train
133073,138056,air bags
133074,33066,engine
133075,285410,power train
133076,207896,service brakes
133077,81104,electrical system
133078,167480,electrical system
133079,118055,electrical system
133080,80393,structure
133081,292997,structure
133082,278304,visibility/wiper
133083,138860,engine
133084,226368,air bags
133085,117198,air bags
133086,187406,electrical system
133087,152038,engine
133088,153719,engine
133089,104189,engine
133090,154994,engine and engine cooling
133091,172556,electrical system
133092,95731,power train
133093,18404,electrical system
133094,148353,suspension
133095,160713,engine and engine cooling
133096,173499,steering
133097,254543,fuel/propulsion system
133098,132883,steering
133099,164475,power train
133100,121574,structure
133101,220370,wheels
133102,131912,steering
133103,184212,engine
133104,40444,electrical system
133105,188337,engine
133106,14888,electrical system
133107,68919,air bags
133108,98008,power train
133109,115805,service brakes
133110,244547,steering
133111,165287,electrical system
133112,193980,electrical system
133113,234201,engine and engine cooling
133114,70039,power train
133115,238945,structure
133116,210804,steering
133117,89548,electrical system
133118,28239,engine and engine cooling
133119,237282,visibility/wiper
133120,112123,fuel system
133121,200341,engine
133122,100668,forward collision avoidance
133123,73393,service brakes
133124,19897,electrical system
133125,184576,vehicle speed control
133126,69795,engine
133127,120880,engine and engine cooling
133128,113253,power train
133129,264179,structure
133130,276579,visibility/wiper
133131,296544,power train
133132,246189,service brakes
133133,283604,power train
133134,59166,steering
133135,215028,structure
133136,293628,power train
133137,299330,engine
133138,88046,power train
133139,158601,service brakes
133140,97839,engine
133141,55736,air bags
133142,295168,electrical system
133143,158423,fuel/propulsion system
133144,36883,electrical system
133145,76055,steering
133146,246237,structure
133147,131918,electrical system
133148,118996,fuel system
133149,279720,structure
133150,147652,electrical system
133151,122567,steering
133152,67994,air bags
133153,263878,air bags
133154,232935,power train
133155,158032,power train
133156,154489,engine
133157,248145,steering
133158,146133,electrical system
133159,277491,fuel system
133160,33049,electrical system
133161,245865,power train
133162,40558,electrical system
133163,228607,power train
133164,61307,electrical system
133165,296381,engine
133166,149236,steering
133167,177553,service brakes
133168,201080,engine
133169,129128,electrical system
133170,207488,electrical system
133171,122863,suspension
133172,257852,electrical system
133173,26752,air bags
133174,119863,engine and engine cooling
133175,242595,electrical system
133176,5634,steering
133177,221533,visibility
133178,52611,forward collision avoidance
133179,38340,electrical system
133180,128972,air bags
133181,38055,power train
133182,4880,electrical system
133183,206111,electrical system
133184,111935,exterior lighting
133185,242160,engine
133186,154349,power train
133187,177577,steering
133188,263378,vehicle speed control
133189,175075,power train
133190,120806,structure
133191,156355,power train
133192,188406,electrical system
133193,60224,fuel system
133194,189020,electrical system
133195,206041,seat belts
133196,55093,air bags
133197,173974,steering
133198,216627,engine and engine cooling
133199,77628,engine
133200,97102,air bags
133201,207277,steering
133202,188054,electrical system
133203,555,forward collision avoidance
133204,169714,air bags
133205,254973,steering
133206,83282,visibility/wiper
133207,261238,electrical system
133208,29231,power train
133209,10254,visibility
133210,224752,power train
133211,76595,service brakes
133212,79170,electrical system
133213,40301,engine
133214,23323,electrical system
133215,76147,engine
133216,147256,structure
133217,180826,power train
133218,160596,service brakes
133219,290589,electrical system
133220,281193,steering
133221,76946,electrical system
133222,252486,engine and engine cooling
133223,39921,engine
133224,223042,power train
133225,32921,engine
133226,73169,power train
133227,79383,electrical system
133228,134994,engine
133229,178098,power train
133230,23987,power train
133231,178413,electrical system
133232,6966,electrical system
133233,297536,fuel system
133234,245287,wheels
133235,26125,service brakes
133236,192372,service brakes
133237,202045,service brakes
133238,38177,seats
133239,220858,air bags
133240,239610,seats
133241,2297,fuel system
133242,279009,engine
133243,81936,steering
133244,192008,power train
133245,8979,visibility/wiper
133246,46479,electrical system
133247,90199,electrical system
133248,182270,fuel/propulsion system
133249,39498,power train
133250,279433,forward collision avoidance
133251,77697,structure
133252,105826,electrical system
133253,111503,electrical system
133254,168607,seat belts
133255,209816,service brakes
133256,179946,forward collision avoidance
133257,69678,engine
133258,183643,seats
133259,207010,electrical system
133260,177029,seat belts
133261,126674,exterior lighting
133262,78344,visibility
133263,187592,engine
133264,86104,electrical system
133265,49188,engine
133266,288771,engine
133267,112667,electrical system
133268,180787,structure
133269,143384,engine
133270,110955,air bags
133271,52427,power train
133272,269322,electrical system
133273,137168,structure
133274,145039,air bags
133275,188202,fuel/propulsion system
133276,35020,seats
133277,233783,air bags
133278,164721,air bags
133279,287865,structure
133280,3654,exterior lighting
133281,123217,power train
133282,140448,engine
133283,260504,power train
133284,180925,fuel/propulsion system
133285,144373,power train
133286,210986,power train
133287,17612,exterior lighting
133288,121286,vehicle speed control
133289,7886,back over prevention
133290,60824,service brakes
133291,1210,electrical system
133292,48470,electrical system
133293,41376,power train
133294,116250,steering
133295,273574,visibility/wiper
133296,112055,power train
133297,163316,power train
133298,295803,steering
133299,180890,structure
133300,50058,electrical system
133301,7653,power train
133302,72075,forward collision avoidance
133303,173038,tires
133304,25580,electrical system
133305,99393,structure
133306,138476,steering
133307,216485,steering
133308,95422,service brakes
133309,216456,structure
133310,168193,air bags
133311,160441,exterior lighting
133312,210752,power train
133313,134014,service brakes
133314,131548,engine
133315,139333,steering
133316,112062,visibility/wiper
133317,191659,power train
133318,144115,power train
133319,228754,electrical system
133320,100133,air bags
133321,131471,steering
133322,47787,fuel/propulsion system
133323,64820,forward collision avoidance
133324,242921,seat belts
133325,115386,service brakes
133326,35882,exterior lighting
133327,47986,structure
133328,40810,forward collision avoidance
133329,255143,lane departure
133330,299362,power train
133331,14015,engine
133332,235946,engine
133333,125077,power train
133334,7411,steering
133335,287976,tires
133336,222351,fuel/propulsion system
133337,94173,engine
133338,142178,electrical system
133339,244373,latches/locks/linkages
133340,59316,engine
133341,257983,electrical system
133342,196277,structure
133343,275430,vehicle speed control
133344,221516,electrical system
133345,163599,electrical system
133346,151567,service brakes
133347,118711,power train
133348,215714,visibility
133349,26651,exterior lighting
133350,115322,visibility/wiper
133351,94652,power train
133352,162070,latches/locks/linkages
133353,257960,visibility/wiper
133354,170240,structure
133355,188739,electrical system
133356,46664,forward collision avoidance
133357,143927,electrical system
133358,104753,electrical system
133359,255732,engine
133360,203701,steering
133361,166312,steering
133362,184811,service brakes
133363,50884,engine
133364,38873,structure
133365,228473,structure
133366,83746,engine and engine cooling
133367,172919,structure
133368,278984,engine
133369,220458,power train
133370,148756,electrical system
133371,145653,structure
133372,290634,electrical system
133373,258425,suspension
133374,191842,power train
133375,196264,service brakes
133376,179022,steering
133377,262805,tires
133378,19369,power train
133379,66899,forward collision avoidance
133380,155630,engine
133381,41762,vehicle speed control
133382,107363,suspension
133383,170315,power train
133384,18400,fuel system
133385,136270,service brakes
133386,203299,engine
133387,211130,steering
133388,299871,engine
133389,151449,service brakes
133390,273138,suspension
133391,294104,electrical system
133392,28768,forward collision avoidance
133393,105234,steering
133394,36257,electrical system
133395,53501,power train
133396,295175,suspension
133397,46504,structure
133398,173261,power train
133399,26337,visibility
133400,253962,vehicle speed control
133401,184334,electrical system
133402,281541,fuel/propulsion system
133403,82353,service brakes
133404,112278,forward collision avoidance
133405,19053,engine
133406,82406,electrical system
133407,47402,air bags
133408,159990,power train
133409,59360,forward collision avoidance
133410,97065,steering
133411,23613,electrical system
133412,152926,power train
133413,97918,steering
133414,244748,power train
133415,246224,structure
133416,52007,power train
133417,2366,engine
133418,43398,back over prevention
133419,200395,power train
133420,35850,power train
133421,203327,electrical system
133422,240942,engine
133423,133287,visibility/wiper
133424,71062,power train
133425,273810,power train
133426,122365,power train
133427,39142,fuel/propulsion system
133428,105281,electrical system
133429,42885,fuel system
133430,140229,power train
133431,44030,service brakes
133432,81861,power train
133433,129000,latches/locks/linkages
133434,197333,vehicle speed control
133435,155651,engine
133436,97223,electrical system
133437,268963,service brakes
133438,136593,engine
133439,143333,fuel/propulsion system
133440,186827,electrical system
133441,215933,engine
133442,186991,engine
133443,109530,steering
133444,98125,engine
133445,204659,service brakes
133446,199577,electrical system
133447,17838,forward collision avoidance
133448,46204,electrical system
133449,34667,engine
133450,149346,suspension
133451,65018,exterior lighting
133452,76684,power train
133453,177597,seat belts
133454,293020,engine
133455,275699,visibility/wiper
133456,298411,power train
133457,239924,structure
133458,36762,forward collision avoidance
133459,228955,steering
133460,126418,vehicle speed control
133461,175415,visibility/wiper
133462,54905,fuel system
133463,57582,steering
133464,104352,structure
133465,112381,electrical system
133466,46425,vehicle speed control
133467,201843,engine
133468,138353,service brakes
133469,219795,exterior lighting
133470,261635,electrical system
133471,59427,electrical system
133472,170633,service brakes
133473,82057,forward collision avoidance
133474,137158,vehicle speed control
133475,15374,electrical system
133476,202591,power train
133477,208919,engine
133478,188716,steering
133479,269505,steering
133480,3612,steering
133481,29202,power train
133482,250166,service brakes
133483,47008,seats
133484,68597,electrical system
133485,98109,engine
133486,23352,engine
133487,65132,electrical system
133488,117037,steering
133489,20470,power train
133490,209300,electrical system
133491,13744,power train
133492,21101,engine and engine cooling
133493,67925,power train
133494,18630,visibility/wiper
133495,25827,forward collision avoidance
133496,275570,electrical system
133497,229113,vehicle speed control
133498,84780,power train
133499,248396,electrical system
133500,232144,power train
133501,30114,engine
133502,213431,steering
133503,163006,electrical system
133504,39547,seats
133505,250600,fuel system
133506,42655,steering
133507,217739,engine
133508,31435,electrical system
133509,250374,structure
133510,143031,electrical system
133511,88766,power train
133512,108302,service brakes
133513,61736,engine
133514,265785,power train
133515,117199,air bags
133516,200576,power train
133517,292686,structure
133518,227768,wheels
133519,56612,vehicle speed control
133520,244793,steering
133521,51703,seat belts
133522,251245,suspension
133523,236490,service brakes
133524,101006,seats
133525,206442,power train
133526,35892,steering
133527,100219,electrical system
133528,177505,service brakes
133529,191970,steering
133530,169703,fuel system
133531,280328,electrical system
133532,98369,steering
133533,226983,power train
133534,33055,electrical system
133535,70769,back over prevention
133536,137512,fuel/propulsion system
133537,173456,power train
133538,8116,electrical system
133539,15302,fuel/propulsion system
133540,274977,electrical system
133541,198144,fuel/propulsion system
133542,136883,engine
133543,281216,engine
133544,248404,exterior lighting
133545,90755,engine
133546,202479,electrical system
133547,281834,service brakes
133548,210974,suspension
133549,112471,electrical system
133550,43217,electrical system
133551,9566,steering
133552,71374,steering
133553,196919,service brakes
133554,155409,power train
133555,260837,tires
133556,81789,power train
133557,151246,engine
133558,95819,power train
133559,258406,electrical system
133560,123421,electrical system
133561,98848,steering
133562,275514,suspension
133563,226518,electrical system
133564,150062,electrical system
133565,260098,tires
133566,203753,steering
133567,74720,power train
133568,72928,vehicle speed control
133569,91125,air bags
133570,85616,forward collision avoidance
133571,263816,power train
133572,189133,electrical system
133573,267824,exterior lighting
133574,139613,exterior lighting
133575,130927,forward collision avoidance
133576,172967,vehicle speed control
133577,144898,steering
133578,183472,vehicle speed control
133579,245182,engine
133580,31769,vehicle speed control
133581,190410,electrical system
133582,186501,structure
133583,129450,power train
133584,153044,power train
133585,18731,power train
133586,45624,engine
133587,126483,electrical system
133588,74241,electrical system
133589,268720,steering
133590,169351,engine
133591,153220,power train
133592,75487,seat belts
133593,90159,exterior lighting
133594,102432,electrical system
133595,52092,engine
133596,223452,engine
133597,75559,engine
133598,177720,power train
133599,203609,power train
133600,115869,steering
133601,110339,engine and engine cooling
133602,180768,service brakes
133603,246557,engine
133604,76153,engine and engine cooling
133605,75338,fuel/propulsion system
133606,29951,power train
133607,36458,visibility/wiper
133608,270082,fuel system
133609,199269,wheels
133610,203292,power train
133611,13312,engine and engine cooling
133612,97752,power train
133613,102681,visibility/wiper
133614,257437,forward collision avoidance
133615,32040,steering
133616,49060,wheels
133617,212634,service brakes
133618,5565,fuel/propulsion system
133619,216210,engine and engine cooling
133620,195508,power train
133621,191841,engine
133622,267126,forward collision avoidance
133623,100375,exterior lighting
133624,177601,suspension
133625,265389,power train
133626,102547,power train
133627,99397,electrical system
133628,105807,air bags
133629,63910,service brakes
133630,41248,electrical system
133631,269427,engine
133632,8757,suspension
133633,254930,wheels
133634,20678,electrical system
133635,144708,engine and engine cooling
133636,230009,power train
133637,268679,forward collision avoidance
133638,212679,exterior lighting
133639,86821,engine
133640,181992,back over prevention
133641,288172,air bags
133642,44449,power train
133643,7141,engine and engine cooling
133644,126459,power train
133645,17683,fuel/propulsion system
133646,236955,air bags
133647,176622,engine
133648,102255,back over prevention
133649,154345,exterior lighting
133650,55577,electrical system
133651,97043,electrical system
133652,83037,electrical system
133653,48889,steering
133654,168123,fuel system
133655,203330,suspension
133656,101843,visibility/wiper
133657,290793,air bags
133658,285973,power train
133659,77652,forward collision avoidance
133660,127924,forward collision avoidance
133661,267988,power train
133662,62941,electrical system
133663,112226,steering
133664,275753,power train
133665,241404,electrical system
133666,209748,engine
133667,266176,visibility
133668,161185,engine and engine cooling
133669,263164,fuel/propulsion system
133670,35061,service brakes
133671,124197,power train
133672,31762,electrical system
133673,162405,structure
133674,86807,back over prevention
133675,205822,steering
133676,114652,power train
133677,142512,electrical system
133678,174025,vehicle speed control
133679,170133,steering
133680,135532,air bags
133681,200499,power train
133682,296386,fuel system
133683,36644,electrical system
133684,131795,power train
133685,37578,electrical system
133686,102648,suspension
133687,231315,service brakes
133688,150253,service brakes
133689,136186,electrical system
133690,273451,steering
133691,92258,air bags
133692,219398,power train
133693,180848,structure
133694,120394,engine
133695,84130,service brakes
133696,28620,electrical system
133697,288136,exterior lighting
133698,41630,exterior lighting
133699,220161,electrical system
133700,242566,structure
133701,219777,vehicle speed control
133702,196820,electrical system
133703,247032,air bags
133704,192597,power train
133705,185844,visibility/wiper
133706,47711,power train
133707,131567,engine
133708,110353,power train
133709,35449,fuel system
133710,291728,steering
133711,145663,engine
133712,25993,power train
133713,226198,tires
133714,170733,visibility
133715,140318,visibility
133716,251282,power train
133717,164604,wheels
133718,104583,engine
133719,71850,fuel system
133720,29626,structure
133721,256974,electrical system
133722,106449,vehicle speed control
133723,11769,power train
133724,217054,fuel system
133725,41077,power train
133726,93944,engine and engine cooling
133727,112310,service brakes
133728,101612,electrical system
133729,236075,forward collision avoidance
133730,239219,engine
133731,152093,visibility/wiper
133732,211356,power train
133733,44499,vehicle speed control
133734,49117,steering
133735,208591,engine
133736,196109,steering
133737,22607,steering
133738,69531,forward collision avoidance
133739,616,power train
133740,71869,structure
133741,131457,engine
133742,141151,steering
133743,158183,engine
133744,115354,service brakes
133745,39796,service brakes
133746,241935,engine and engine cooling
133747,93956,steering
133748,39022,power train
133749,111712,exterior lighting
133750,59564,engine
133751,260734,power train
133752,89864,steering
133753,65764,fuel system
133754,151793,service brakes
133755,151127,air bags
133756,102777,electrical system
133757,97586,electrical system
133758,92185,steering
133759,111160,fuel system
133760,275773,electrical system
133761,167777,visibility/wiper
133762,119258,service brakes
133763,91214,power train
133764,99455,tires
133765,50749,power train
133766,135940,latches/locks/linkages
133767,21649,engine
133768,247853,wheels
133769,122123,power train
133770,283663,engine and engine cooling
133771,150863,forward collision avoidance
133772,29705,power train
133773,21596,service brakes
133774,250787,seat belts
133775,191013,power train
133776,92517,electrical system
133777,255231,steering
133778,167097,steering
133779,54761,power train
133780,277232,power train
133781,292660,steering
133782,243243,fuel system
133783,294207,engine
133784,160078,service brakes
133785,212229,power train
133786,187523,electrical system
133787,291212,air bags
133788,101759,structure
133789,293359,electrical system
133790,163944,power train
133791,10195,visibility/wiper
133792,265032,engine
133793,241560,service brakes
133794,67049,electrical system
133795,198228,engine and engine cooling
133796,109887,engine and engine cooling
133797,43455,steering
133798,186766,vehicle speed control
133799,102291,engine
133800,273209,power train
133801,45251,engine
133802,148775,power train
133803,185626,power train
133804,61367,vehicle speed control
133805,256710,electrical system
133806,245996,engine
133807,209994,engine
133808,104033,engine
133809,209201,engine
133810,166484,equipment
133811,165531,electrical system
133812,121956,engine
133813,7611,electrical system
133814,239703,electrical system
133815,138564,electrical system
133816,10960,service brakes
133817,292,engine
133818,79865,electrical system
133819,120107,structure
133820,178891,service brakes
133821,253613,steering
133822,187818,electrical system
133823,125121,engine
133824,10791,power train
133825,26002,service brakes
133826,150475,structure
133827,39956,vehicle speed control
133828,238535,engine
133829,89370,power train
133830,164841,electrical system
133831,219934,exterior lighting
133832,275115,power train
133833,165633,structure
133834,107006,engine
133835,18037,vehicle speed control
133836,187585,power train
133837,31487,forward collision avoidance
133838,161015,steering
133839,212007,engine
133840,212037,electrical system
133841,145772,forward collision avoidance
133842,289255,structure
133843,277618,electrical system
133844,14906,electrical system
133845,14350,service brakes
133846,161241,engine
133847,284400,exterior lighting
133848,266162,engine and engine cooling
133849,180355,electrical system
133850,199939,exterior lighting
133851,24642,electrical system
133852,112191,power train
133853,194100,engine
133854,168009,power train
133855,45128,engine
133856,284221,electrical system
133857,200372,steering
133858,289200,power train
133859,93462,fuel/propulsion system
133860,206377,engine and engine cooling
133861,117929,steering
133862,95391,service brakes
133863,74269,exterior lighting
133864,179748,power train
133865,106811,engine
133866,65064,engine
133867,113895,power train
133868,197949,engine
133869,288550,engine
133870,199934,engine
133871,3137,structure
133872,86277,electrical system
133873,55650,structure
133874,224208,power train
133875,273362,electrical system
133876,298199,power train
133877,47070,structure
133878,246629,visibility/wiper
133879,171380,engine
133880,6505,service brakes
133881,54423,power train
133882,143731,steering
133883,221015,electrical system
133884,204807,fuel/propulsion system
133885,186811,steering
133886,246625,air bags
133887,292517,engine
133888,89098,power train
133889,167244,power train
133890,66071,visibility
133891,56993,engine
133892,59517,forward collision avoidance
133893,290800,engine
133894,279018,power train
133895,110125,service brakes
133896,196662,power train
133897,213054,structure
133898,165368,steering
133899,92268,electrical system
133900,166788,engine and engine cooling
133901,177991,electrical system
133902,182766,engine
133903,240345,electrical system
133904,19064,power train
133905,99094,engine
133906,241681,engine
133907,2849,visibility/wiper
133908,126945,latches/locks/linkages
133909,263325,wheels
133910,127143,structure
133911,8557,service brakes
133912,196397,power train
133913,182132,engine
133914,195726,engine
133915,176243,power train
133916,134417,back over prevention
133917,137624,power train
133918,122493,suspension
133919,35776,power train
133920,55050,power train
133921,97036,forward collision avoidance
133922,984,power train
133923,272498,structure
133924,249756,engine and engine cooling
133925,86000,service brakes
133926,283250,steering
133927,157287,steering
133928,232807,fuel/propulsion system
133929,188314,power train
133930,247816,power train
133931,99941,electrical system
133932,291167,electrical system
133933,51650,air bags
133934,151252,service brakes
133935,237092,electrical system
133936,222070,fuel system
133937,101708,service brakes
133938,92401,service brakes
133939,117662,engine and engine cooling
133940,259830,structure
133941,216609,service brakes
133942,192487,fuel/propulsion system
133943,219164,service brakes
133944,47762,air bags
133945,5191,service brakes
133946,107820,air bags
133947,52595,engine
133948,197489,fuel/propulsion system
133949,120383,wheels
133950,33611,electrical system
133952,161257,steering
133953,147945,electrical system
133954,249957,air bags
133955,261684,engine
133956,172636,electrical system
133957,24208,service brakes
133958,196972,fuel/propulsion system
133959,50158,engine and engine cooling
133960,205741,service brakes
133961,86850,electrical system
133962,93202,power train
133963,47687,seat belts
133964,168337,air bags
133965,84914,fuel/propulsion system
133966,37816,exterior lighting
133967,179459,exterior lighting
133968,168189,engine
133969,146446,power train
133970,14289,engine
133971,34648,power train
133972,151124,wheels
133973,73418,engine
133974,10091,fuel system
133975,288855,engine
133976,204778,electrical system
133977,282950,electrical system
133978,93256,engine
133979,32686,engine
133980,65598,steering
133981,165987,air bags
133982,190269,latches/locks/linkages
133983,160890,visibility/wiper
133984,273252,power train
133985,163540,steering
133986,67250,air bags
133987,99385,engine
133988,149726,suspension
133989,277863,power train
133990,252111,service brakes
133991,118420,steering
133992,53345,air bags
133993,52697,electrical system
133994,11367,forward collision avoidance
133995,25722,electrical system
133996,290828,power train
133997,97147,power train
133998,146491,engine
133999,188520,fuel system
134000,191128,visibility/wiper
134001,120512,fuel/propulsion system
134002,73426,seats
134003,227104,engine
134004,276736,engine
134005,110830,engine and engine cooling
134006,105883,engine
134007,226306,electrical system
134008,261107,power train
134009,273195,electrical system
134010,135205,forward collision avoidance
134011,137145,engine
134012,6542,vehicle speed control
134013,182196,structure
134014,38338,forward collision avoidance
134015,229681,air bags
134016,41159,electrical system
134017,261324,service brakes
134018,183866,electrical system
134019,228977,seat belts
134020,42098,engine
134021,112449,electrical system
134022,164126,electrical system
134023,239647,power train
134024,60349,engine
134025,205861,power train
134026,133628,vehicle speed control
134027,230072,power train
134028,221463,engine
134029,235091,suspension
134030,279071,fuel/propulsion system
134031,189324,structure
134032,278289,engine and engine cooling
134033,17455,vehicle speed control
134034,260960,structure
134035,21758,forward collision avoidance
134036,112826,electrical system
134037,74043,engine
134038,77668,visibility
134039,210454,visibility/wiper
134040,222078,exterior lighting
134041,58111,power train
134042,251817,air bags
134043,169894,steering
134044,33940,air bags
134045,285012,electrical system
134046,193070,air bags
134047,91578,exterior lighting
134048,201357,exterior lighting
134049,7855,engine
134050,262710,steering
134051,6402,engine
134052,24327,back over prevention
134053,198960,electrical system
134054,184909,tires
134055,104798,structure
134056,42894,fuel/propulsion system
134057,4007,electrical system
134058,166784,engine and engine cooling
134059,106898,power train
134060,215286,power train
134061,107523,visibility/wiper
134062,152799,forward collision avoidance
134063,187756,air bags
134064,115429,electrical system
134065,247348,engine
134066,188299,engine and engine cooling
134067,126415,power train
134068,104234,air bags
134069,133829,electrical system
134070,263955,steering
134071,152204,fuel/propulsion system
134072,145417,seat belts
134073,297327,engine
134074,222520,air bags
134075,287095,seats
134076,33236,fuel/propulsion system
134077,290213,fuel/propulsion system
134078,282167,power train
134079,125199,exterior lighting
134080,153176,power train
134081,295145,power train
134082,119897,air bags
134083,149276,steering
134084,279111,engine
134085,25502,power train
134086,164595,engine
134087,247963,electrical system
134088,224911,air bags
134089,217392,air bags
134090,260434,equipment
134091,30283,service brakes
134092,60091,power train
134093,238667,vehicle speed control
